ImageID,JarID,MaxFeretDiamPix,MaxFeretDiamum,MorphNotes,PerimeterPix,Perimeterum,SurfaceAreaPix2,SurfaceAreaum2
1,J286_B1,663.0610832,74.6690409,,2096.514,236.0939189,303824,3852.974596
2,J286_B1,661.7529751,74.52173143,,2097.404,236.1941441,298075,3780.068075
3,J286_B1,610.2753477,68.72470132,,1930.884,217.4418919,258832,3282.404026
4,J286_B1,682.8206207,76.89421404,,2169.416,244.3036036,325914,4133.111152
5,J286_B1,666.8508079,75.0958117,,2126.054,239.4204955,311092,3945.144469
6,J286_B1,663.4342469,74.71106384,,2091.698,235.5515766,294175,3730.609833
7,J286_B1,691.914012,77.91824459,,2193.302,246.9934685,337909,4285.22695
8,J286_B1,652.4515308,73.47427149,,2106.284,237.1941441,305859,3878.781653
9,J286_B1,688.0152615,77.47919611,,2163.838,243.6754505,320740,4067.496551
10,J286_B1,669.4251265,75.38571244,,2087.774,235.1096847,304433,3860.697691
