date,Tank,ParentTrt,mV_1,mV_2,mV_3,mV_mean,salinity_1,salinity_2,salinity_3,sal_mean,pH_batch,pH_meas,NBScorr,pHNBS,Swcorr,pHSW,salinity_batch,salinity,temperature,Exposure_vals,Block,bottle_sample,bottle_ID_AUTO,rundate_DDMMMYYYY,Ries_ID_AUTO,Actual_Ries_ID,Recalculated,Flag,UseForCalcite,mV,VindtaTemp,DIC_raw,DIC_corr,DIC_fromAlk,Alk_raw,Alk_corr,AT_Calc_NBS,pCO2_NBS,HCO3_NBS,CO3_NBS,CO2_NBS,SatCalcite_NBS,SatArag_NBS,AT_Calc_SW,pCO2_SW,HCO3_SW,CO3_SW,CO2_SW,SatCalcite_SW,SatArag_SW,pCO2_ATDIC,HCO3_ATDIC,CO3_ATDIC,CO2_ATDIC,SatCalcite_ATDIC,SatArag_ATDIC
20180730,6,400,-83,-83,-83,-83,20.1,20.1,20.1,20.1,30,7.784615385,0.1387728,7.923388185,-0.138150177,7.785238007,30,20.112,19.8,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,25,Acclimation,-80,-80,-79,-79.66666667,20.1,20.1,20.1,20.1,18,7.741509434,0.1373928,7.878902234,-0.138150177,7.740752057,18,19.912,18.9,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,26,Acclimation,-79,-79,-79,-79,20.1,20.1,20.1,20.1,18,7.730188679,0.1373928,7.867581479,-0.138150177,7.729431302,18,19.912,18.9,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,27,Acclimation,-78,-79,-79,-78.66666667,20.1,20.1,20,20.06666667,18,7.724528302,0.1367028,7.861231102,-0.138150177,7.723080925,18,19.812,18.9,ACCLIMATION,NA,TRUE,L18_A_20180705_27,19-Jul-18,L18_A_20180705_27_19Jul2018,L18_A_20180705_27_19Jul2018,TRUE,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,28,Acclimation,-73,-73,-72,-72.66666667,20,20,20,20,18,7.622641509,0.1367028,7.759344309,-0.138150177,7.621194132,18,19.812,18.9,ACCLIMATION,NA,TRUE,L18_A_20180705_28,19-Jul-18,L18_A_20180705_28_19Jul2018,L18_A_20180705_28_19Jul2018,TRUE,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,29,Acclimation,-73,-73,-73,-73,20,20,20,20,18,7.628301887,0.1367028,7.765004687,-0.138150177,7.626854509,18,19.812,18.9,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,30,Acclimation,-71,-72,-71,-71.33333333,20,20,20.1,20.03333333,18,7.6,0.1373928,7.7373928,-0.138150177,7.599242623,18,19.912,18.9,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,24,400,-83,-83,-83,-83,20.1,20.1,20.1,20.1,30,7.784615385,0.1387728,7.923388185,-0.138150177,7.785238007,30,20.112,18.7,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,17,400,-77,-78,-78,-77.66666667,19.8,19.8,19.8,19.8,13,7.786127168,0.1353228,7.921449968,-0.138150177,7.78329979,13,19.612,19.6,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180803,5,400,-82,-82,-82,-82,20,20,20,20,32,7.786407767,0.1387728,7.925180567,-0.138150177,7.78703039,32,20.112,19.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180723,22,400,-85,-85,-85,-85,20.1,20.1,20.1,20.1,26,7.787644788,0.1371628,7.924807588,-0.138150177,7.78665741,26,19.87866667,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,1,2600,-35,-35,-35,-35,20.1,20.1,20.1,20.1,19,7.159010601,0.1380828,7.297093401,-0.138150177,7.158943223,19,20.012,19.9,EXPOSURE,B1,TRUE,L18_A_20180709_1,NA,L18_A_20180709_1_NA,L18_A_2010709_01_06Jul2019,L18_Recalc_06Jul19,F,F,158.05,24.299,1513.43,1519.153061,1516.241645,1551.11,1555.059712,1445.235352,2655.096914,1412.85642,13.03848395,93.25822369,0.345238215,0.211666524,1447.9,2592.833974,1414.695477,13.38636423,91.07128611,0.354449529,0.217314007,815.60,1446.04,44.46,28.65,1.18,0.72
20180709,19,2600,-30,-30,-29,-29.66666667,20.1,20.1,20.1,20.1,19,7.074204947,0.1380828,7.212287747,-0.138150177,7.07413757,19,20.012,19.7,EXPOSURE,B1,TRUE,L18_A_20180709_19,NA,L18_A_20180709_19_NA,L18_A_20180709_19,L18_Recalc_06Jul19,F,F,184.75,24.528999,1525.27,1531.037834,1525.02954,1455.21,1458.795736,1433.478516,3208.083387,1407.111002,10.60504452,113.3218045,0.280606746,0.171959114,1436.4,3136.137451,1409.374194,10.88325909,110.7803982,0.287968232,0.176470319,2605.96,1425.58,13.40,92.05,0.35,0.22
20180709,13,2600,-30,-31,-31,-30.66666667,20.1,20.1,20.1,20.1,19,7.090106007,0.1380828,7.228188807,-0.138150177,7.09003863,19,20.012,20.1,EXPOSURE,B1,TRUE,L18_A_20180709_13,NA,L18_A_20180709_13_NA,L18_A_20180709_13_06Jul2019,L18_Recalc_06Jul19,F,F,185.15,25.016001,1715.77,1722.258213,1716.001433,1638.93,1643.082528,1617.914795,3502.821763,1587.327112,12.59000614,122.3410479,0.333600569,0.204629105,1621.3,3419.232835,1589.896994,12.93958697,119.4215853,0.3428635,0.210310946,2900.61,1605.40,15.55,101.31,0.41,0.25
20180709,7,2600,-34,-34,-34,-34,20,20.1,20,20.03333333,19,7.143109541,0.1373928,7.280502341,-0.138150177,7.142352163,19,19.912,19.9,EXPOSURE,B1,TRUE,L18_A_20180709_7,NA,L18_A_20180709_7_NA,L18_A_20180709_07_06Jul2019,L18_Recalc_06Jul19,F,F,181.55,24.735001,1839.66,1846.616705,1830.903413,1778.84,1784.226196,1750.085693,3349.797243,1713.726653,15.16734278,117.7227423,0.401897359,0.246257162,1753.4,3270.971785,1716.088482,15.57569646,114.95256,0.412717729,0.252887197,2575.81,1735.86,20.24,90.52,0.54,0.33
20180709,2,2600,-36,-36,-36,-36,20.1,20.1,20.1,20.1,19,7.174911661,0.1380828,7.312994461,-0.138150177,7.174844283,19,20.012,20,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,3,2600,-36,-36,-36,-36,20.1,20.1,20.1,20.1,19,7.174911661,0.1380828,7.312994461,-0.138150177,7.174844283,19,20.012,20,EXPOSURE,B3,TRUE,L18_A_20180709_3,NA,L18_A_20180709_3_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,23,400,-80,-81,-81,-80.66666667,20.2,20.3,20.2,20.23333333,6,7.787356322,0.1392328,7.926589122,-0.138150177,7.788438944,6,20.17866667,20.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180621,18,400,-77,-77,-77,-77,19.4,19.4,19.4,19.4,5,7.790960452,0.1357828,7.926743252,-0.138150177,7.788593075,5,19.67866667,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,8,2600,-34,-34,-34,-34,20,20,20,20,19,7.143109541,0.1373928,7.280502341,-0.138150177,7.142352163,19,19.912,20,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,9,2600,-36,-36,-36,-36,20,20,20,20,19,7.174911661,0.1373928,7.312304461,-0.138150177,7.174154283,19,19.912,19.8,EXPOSURE,B3,TRUE,L18_A_20180709_9,NA,L18_A_20180709_9_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,24,400,-83,-83,-82,-82.66666667,20.1,20,20,20.03333333,18,7.79245283,0.1367028,7.92915563,-0.138150177,7.791005453,18,19.812,19.4,TEST,NA,FALSE,NA,19-Jul-18,NA,l18_A_20180705_24_19Jul2018,TRUE,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180718,18,400,-87,-85,-86,-86,19.7,19.7,19.7,19.7,24,7.793950851,0.1339428,7.927893651,-0.138150177,7.789743473,24,19.412,18.6,TEST,B3,TRUE,L18_A_20180718_18,NA,L18_A_20180718_18_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,14,2600,-31,-31,-31,-31,20.1,20.1,20.1,20.1,19,7.09540636,0.1380828,7.23348916,-0.138150177,7.095338983,19,20.012,20.1,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,15,2600,-29,-29,-29,-29,20.1,20.1,20.1,20.1,19,7.06360424,0.1380828,7.20168704,-0.138150177,7.063536863,19,20.012,20.3,EXPOSURE,B3,TRUE,L18_A_20180709_15,NA,L18_A_20180709_15_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,10,400,-81,-81,-81,-81,20.2,20.2,20.1,20.16666667,6,7.793103448,0.1385428,7.931646248,-0.138150177,7.793496071,6,20.07866667,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,11,400,-81,-81,-81,-81,20.2,20.1,20.1,20.13333333,6,7.793103448,0.1385428,7.931646248,-0.138150177,7.793496071,6,20.07866667,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,20,2600,-29,-29,-29,-29,20.1,20.1,20.1,20.1,19,7.06360424,0.1380828,7.20168704,-0.138150177,7.063536863,19,20.012,19.9,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,21,2600,-29,-29,-29,-29,20.1,20.1,20.1,20.1,19,7.06360424,0.1380828,7.20168704,-0.138150177,7.063536863,19,20.012,20.6,EXPOSURE,B3,TRUE,L18_A_20180709_21,NA,L18_A_20180709_21_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,12,400,-81,-81,-81,-81,20.1,20.1,20.1,20.1,6,7.793103448,0.1385428,7.931646248,-0.138150177,7.793496071,6,20.07866667,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,22,400,-81,-81,-81,-81,20.3,20.2,20.2,20.23333333,6,7.793103448,0.1392328,7.932336248,-0.138150177,7.794186071,6,20.17866667,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,25,Acclimation,-70,-69,-69,-69.33333333,20.1,20.1,20.1,20.1,19,7.704946996,0.1380828,7.843029796,-0.138150177,7.704879619,19,20.012,19.6,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,26,Acclimation,-70,-70,-69,-69.66666667,20.1,20.1,20.1,20.1,19,7.71024735,0.1380828,7.84833015,-0.138150177,7.710179972,19,20.012,19.6,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,27,Acclimation,-70,-70,-68,-69.33333333,20.1,20.1,20.1,20.1,19,7.704946996,0.1380828,7.843029796,-0.138150177,7.704879619,19,20.012,19.6,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,28,Acclimation,-33,-33,-33,-33,20.1,20.1,20.1,20.1,19,7.127208481,0.1380828,7.265291281,-0.138150177,7.127141103,19,20.012,20.1,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,29,Acclimation,-33,-33,-33,-33,20.1,20.1,20.1,20.1,19,7.127208481,0.1380828,7.265291281,-0.138150177,7.127141103,19,20.012,21,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180709,30,Acclimation,-34,-34,-34,-34,20.1,20.1,20.1,20.1,19,7.143109541,0.1380828,7.281192341,-0.138150177,7.143042163,19,20.012,21,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,1,2600,-40,-40,-38,-39.33333333,20.2,20.1,20.1,20.13333333,20,7.063706564,0.1367028,7.200409364,-0.138150177,7.062259186,20,19.812,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,2,2600,-39,-39,-39,-39,20.2,20.2,20.2,20.2,20,7.057915058,0.1373928,7.195307858,-0.138150177,7.057157681,20,19.912,20,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,3,2600,-39,-39,-39,-39,20.1,20.1,20.1,20.1,20,7.057915058,0.1367028,7.194617858,-0.138150177,7.056467681,20,19.812,20.1,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,24,400,-81,-81,-81,-81,20.3,20.2,20.2,20.23333333,6,7.793103448,0.1392328,7.932336248,-0.138150177,7.794186071,6,20.17866667,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,16,400,-79,-78,-78,-78.33333333,19.7,19.7,19.7,19.7,13,7.797687861,0.1346328,7.932320661,-0.138150177,7.794170484,13,19.512,19.7,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180718,24,400,-88,-87,-84,-86.33333333,19.6,19.6,19.6,19.6,24,7.799621928,0.1332528,7.932874728,-0.138150177,7.794724551,24,19.312,19.5,TEST,B3,TRUE,L18_A_20180718_24,NA,L18_A_20180718_24_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,7,2600,-40,-40,-40,-40,20.3,20.1,20.1,20.16666667,20,7.075289575,0.1367028,7.211992375,-0.138150177,7.073842198,20,19.812,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,8,2600,-41,-41,-42,-41.33333333,20.1,20.1,20.1,20.1,20,7.098455598,0.1367028,7.235158398,-0.138150177,7.097008221,20,19.812,19.4,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,9,2600,-41,-41,-41,-41,20.2,20.2,20.2,20.2,20,7.092664093,0.1373928,7.230056893,-0.138150177,7.091906715,20,19.912,19.3,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180718,17,400,-87,-86,-86,-86.33333333,19.8,19.8,19.8,19.8,24,7.799621928,0.1346328,7.934254728,-0.138150177,7.796104551,24,19.512,18.5,TEST,B2,TRUE,L18_A_20180718_17,NA,L18_A_20180718_17_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,16,400,-83,-84,-84,-83.66666667,20,20,20,20,31,7.798479087,0.1380828,7.936561887,-0.138150177,7.79841171,31,20.012,18.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180621,17,400,-78,-78,-77,-77.66666667,19.4,19.4,19.4,19.4,5,7.802259887,0.1357828,7.938042687,-0.138150177,7.79989251,5,19.67866667,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,13,2600,-36,-36,-36,-36,20.2,20.2,20.2,20.2,20,7.005791506,0.1373928,7.143184306,-0.138150177,7.005034128,20,19.912,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,14,2600,-37,-37,-37,-37,20.1,20.2,20.1,20.13333333,20,7.023166023,0.1367028,7.159868823,-0.138150177,7.021718646,20,19.812,18.9,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,15,2600,-37,-37,-37,-37,20.1,20.1,20.1,20.1,20,7.023166023,0.1367028,7.159868823,-0.138150177,7.021718646,20,19.812,19,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180720,5,400,-79,-81,-80,-80,20,20,20,20,25,7.802325581,0.1367028,7.939028381,-0.138150177,7.800878204,25,19.812,19.3,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180720,6,400,-81,-80,-79,-80,20,20,20,20,25,7.802325581,0.1367028,7.939028381,-0.138150177,7.800878204,25,19.812,19.6,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,24,400,-84,-84,-84,-84,20.1,20.1,20.1,20.1,30,7.801923077,0.1387728,7.940695877,-0.138150177,7.8025457,30,20.112,19,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,19,2600,-35,-35,-35,-35,20.1,20.1,20.1,20.1,20,6.988416988,0.1367028,7.125119788,-0.138150177,6.986969611,20,19.812,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,20,2600,-35,-35,-35,-35,20.1,20.1,20.1,20.1,20,6.988416988,0.1367028,7.125119788,-0.138150177,6.986969611,20,19.812,18.8,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,21,2600,-37,-37,-37,-37,20.1,20.1,20.1,20.1,20,7.023166023,0.1367028,7.159868823,-0.138150177,7.021718646,20,19.812,19.1,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,18,400,-84,-84,-84,-84,20.1,20.1,20.1,20.1,30,7.801923077,0.1387728,7.940695877,-0.138150177,7.8025457,30,20.112,18.2,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,24,400,-85,-83,-84,-84,19.9,19.9,19.9,19.9,31,7.80418251,0.1373928,7.94157531,-0.138150177,7.803425132,31,19.912,18.6,EXPOSURE,B3,TRUE,L18_A_20180801_24,NA,L18_A_20180801_24_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180803,6,400,-83,-83,-83,-83,20,20,20,20,32,7.803883495,0.1387728,7.942656295,-0.138150177,7.804506118,32,20.112,19.9,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,25,Acclimation,-80,-80,-80,-80,20.1,20.2,20.1,20.13333333,20,7.77027027,0.1367028,7.90697307,-0.138150177,7.768822893,20,19.812,18.8,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,26,Acclimation,-80,-80,-80,-80,20.1,20.1,20.1,20.1,20,7.77027027,0.1367028,7.90697307,-0.138150177,7.768822893,20,19.812,18.8,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,27,Acclimation,-79,-79,-80,-79.33333333,20.1,20.1,20.1,20.1,20,7.758687259,0.1367028,7.895390059,-0.138150177,7.757239881,20,19.812,18.7,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,28,Acclimation,-40,-40,-40,-40,20.3,20.1,20.1,20.16666667,20,7.075289575,0.1367028,7.211992375,-0.138150177,7.073842198,20,19.812,19.1,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,29,Acclimation,-42,-42,-40,-41.33333333,20.1,20.1,20.1,20.1,20,7.098455598,0.1367028,7.235158398,-0.138150177,7.097008221,20,19.812,19.1,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
