pH_batch,date.x,Tank,ParentTrt,mV_1,mV_2,mV_3,mV_mean,salinity_1.x,salinity_2.x,salinity_3.x,sal_mean,pH_meas,NBScorr,pHNBS,TotalCorr,pHTotal,salinity_batch,salinity,temperature,Exposure_vals,Block,bottle_sample,bottle_ID_AUTO,rundate_DDMMMYYYY,Ries_ID_AUTO,Actual_Ries_ID,Recalculated,Flag,UseForCalcite,mV,VindtaTemp,DIC_raw,DIC_corr,DIC_fromAlk,Alk_raw,Alk_corr,pCO2_ATDIC,HCO3_ATDIC,CO3_ATDIC,CO2_ATDIC,SatCalcite_ATDIC,SatArag_ATDIC,salinity_1.y,salinity_2.y,salinity_3.y,salinity_avg,crm,crm_salinity,salinity_corr,ph7_1,ph7_2,ph7_3,pH7_avg,ph10_1,ph10_2,ph10_3,pH10_avg,slope,intercept
32,20180803,6,400,-83,-83,-83,-83,20,20,20,20,7.803883495,0.1387728,7.942656295,-0.129054855,7.81360144,32,20.112,19.9,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,10,400,-85,-85,-85,-85,20.1,20.1,20.1,20.1,7.838834951,0.1394628,7.978297751,-0.129054855,7.849242896,32,20.212,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,12,400,-84,-86,-85,-85,20,20,20,20,7.838834951,0.1387728,7.977607751,-0.129054855,7.848552896,32,20.112,19.4,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,14,2600,-41,-40,-40,-40.33333333,19.9,19.9,19.9,19.9,7.058252427,0.1380828,7.196335227,-0.129054855,7.067280372,32,20.012,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,7,2600,-43,-42,-42,-42.33333333,20.2,20.2,20.2,20.2,7.093203883,0.1401528,7.233356683,-0.129054855,7.104301828,32,20.312,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,16,400,-86,-86,-85,-85.66666667,20.1,20.1,20.1,20.1,7.850485437,0.1394628,7.989948237,-0.129054855,7.860893382,32,20.212,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,3,2600,-41,-41,-41,-41,19.9,19.9,19.9,19.9,7.069902913,0.1380828,7.207985713,-0.129054855,7.078930858,32,20.012,20,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,13,2600,-38,-37,-38,-37.66666667,19.9,19.9,19.9,19.9,7.011650485,0.1380828,7.149733285,-0.129054855,7.02067843,32,20.012,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,21,2600,-36,-36,-36,-36,19.9,19.9,19.9,19.9,6.982524272,0.1380828,7.120607072,-0.129054855,6.991552217,32,20.012,18.5,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
32,20180803,23,400,-85,-84,-83,-84,19.9,19.9,19.9,19.9,7.821359223,0.1380828,7.959442023,-0.129054855,7.830387168,32,20.012,18.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-37,-37,-37,-37,-208,-209,-209,-208.6666667,-0.017475728,6.353398058
33,20180806,4,400,-80,-80,-80,-80,19.9,20,20,19.96666667,7.777996071,0.1387728,7.916768871,-0.129054855,7.787714016,33,20.112,19.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,18,400,-83,-81,-81,-81.66666667,19.9,19.9,19.9,19.9,7.807465619,0.1380828,7.945548419,-0.129054855,7.816493564,33,20.012,19.4,EXPOSURE,B3,TRUE,L18_A_20180806_18,NA,L18_A_20180806_18_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,7,2600,-45,-46,-45,-45.33333333,20.1,20.1,20.1,20.1,7.16502947,0.1394628,7.30449227,-0.129054855,7.175437415,33,20.212,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,20,2600,-40,-43,-43,-42,19.9,19.9,19.9,19.9,7.106090373,0.1380828,7.244173173,-0.129054855,7.115118318,33,20.012,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,1,2600,-39,-39,-40,-39.33333333,20.1,20,20,20.03333333,7.058939096,0.1387728,7.197711896,-0.129054855,7.068657041,33,20.112,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,21,2600,-40,-40,-40,-40,19.9,19.9,19.9,19.9,7.070726916,0.1380828,7.208809716,-0.129054855,7.079754861,33,20.012,19.7,EXPOSURE,B3,TRUE,L18_A_20180806_21,NA,L18_A_20180806_21_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,17,400,-84,-84,-82,-83.33333333,19.9,19.9,19.9,19.9,7.836935167,0.1380828,7.975017967,-0.129054855,7.845963112,33,20.012,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,6,400,-80,-80,-80,-80,20.1,20.1,20.1,20.1,7.777996071,0.1394628,7.917458871,-0.129054855,7.788404016,33,20.212,19.4,EXPOSURE,B3,TRUE,L18_A_20180806_6,NA,L18_A_20180806_6_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,5,400,-80,-80,-80,-80,20,20,20,20,7.777996071,0.1387728,7.916768871,-0.129054855,7.787714016,33,20.112,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
33,20180806,14,2600,-36,-36,-36,-36,19.9,19.9,19.9,19.9,7,0.1380828,7.1380828,-0.129054855,7.009027945,33,20.012,19.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,33.2,162,33.312,0.112,-36,-36,-36,-36,-205,-206,-206,-205.6666667,-0.017681729,6.36345776
